,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
91019,3ro6Oub0I05PiAxcZFKaTY,OneRepublic,Arbeitsmusik Herbst/Winter 2022/2023,I Ain't Worried,0,148485,False,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4,rock
91020,2DgdHcjWmO3qd50RzuBLgZ,Panic! At The Disco,Death of a Bachelor,House of Memories,85,208706,False,0.506,0.817,11,-5.051,0,0.0335,0.00272,0.0,0.0486,0.506,109.952,4,rock
91021,1HKCK9ZJfzCLVzpWJ2Aj9G,Imagine Dragons,Arbeitsmusik Herbst/Winter 2022/2023,Bones,3,165264,False,0.773,0.742,5,-3.678,0,0.046,0.0206,0.0,0.0754,0.571,114.071,4,rock
91022,1r9xUipOqoNwggBpENDsvJ,Imagine Dragons;JID;Arcane;League of Legends,Enemy (with JID) [from the series Arcane League of Legends],Enemy (with JID) - from the series Arcane League of Legends,86,173381,False,0.728,0.783,11,-4.424,0,0.266,0.237,0.0,0.434,0.555,77.011,4,rock
91023,5Pl7IrRjL0O3mmclPQlpWh,Imagine Dragons,Kick It,Thunder,4,187146,False,0.601,0.824,0,-4.757,1,0.0474,0.00866,0.173,0.155,0.246,167.965,4,rock
91024,2aeoP0ljsjIzlG0wfnYVKZ,Imagine Dragons,Rock Workout 2023,Thunder,4,187146,False,0.601,0.824,0,-4.757,1,0.0474,0.00866,0.173,0.155,0.246,167.965,4,rock
91025,0Dm4JS6pIFChNqk7ScUbHe,Imagine Dragons,Beginner Ride (Mixtape Vol. 1),Thunder,2,187146,False,0.601,0.824,0,-4.757,1,0.0474,0.00866,0.173,0.155,0.246,167.965,4,rock
91026,7KajXhT7csT80wZXs2skAp,Imagine Dragons,pov: it's 2021,Wrecked,2,244004,False,0.625,0.562,0,-5.828,0,0.0289,0.149,1.67e-05,0.109,0.229,93.998,4,rock
91027,4jpImWrX1hDIHHkVL9qpeu,Imagine Dragons,Halloween 2022,Thunder,0,187146,False,0.601,0.824,0,-4.757,1,0.0474,0.00866,0.173,0.155,0.246,167.965,4,rock
91028,1skWrgJrEi6ZB4Wt5tYYAb,Imagine Dragons,pov: it's 2021,Follow You,2,175643,False,0.542,0.732,9,-5.956,1,0.0521,0.00209,7.92e-05,0.496,0.489,124.912,4,rock
91029,0JsoJERs3b1uSP13eegLPP,Imagine Dragons,Обратно в клас - rock,Believer,4,204346,False,0.766,0.775,10,-4.267,0,0.141,0.0504,0.0,0.128,0.695,124.751,4,rock
91030,2cCmvbLleZaXRUinMmRaoY,OneRepublic,Del gusto de mamá,Good Life,1,255693,True,0.636,0.708,6,-7.057,1,0.0512,0.0818,0.0,0.117,0.662,94.987,4,rock
91031,66X1ngv1jd8ll1qj6A6BJq,OneRepublic,Christmas Dinner 2022,Christmas Without You,0,197146,False,0.262,0.677,7,-5.645,1,0.0528,0.447,0.0,0.205,0.365,207.478,3,rock
91032,1HWaIZ9Tf67sTXOhyiUuon,OneRepublic,pov: it's 2020,Didn't I,0,207616,False,0.611,0.61,4,-6.745,1,0.0314,0.0186,0.0,0.125,0.242,123.943,4,rock
91033,7qj4VbHEt4L11MZlndTQ5V,Imagine Dragons,Halloween Party 2022,Thunder,0,187146,False,0.601,0.824,0,-4.757,1,0.0474,0.00866,0.173,0.155,0.246,167.965,4,rock
91034,5fWiSyp3hxz3R8puaPwJAK,Imagine Dragons,Halloween Party 2022,Demons,0,177506,False,0.5,0.71,3,-3.015,1,0.0339,0.19,0.00025,0.269,0.419,89.929,4,rock
91035,5ydMCvT5Wg5PFKWB5phKZe,Imagine Dragons,Fiesta de disfraces vol. II,Thunder,0,187146,False,0.601,0.824,0,-4.757,1,0.0474,0.00866,0.173,0.155,0.246,167.965,4,rock
91036,6YMF5fKgkbYXECM9XiDfnE,Imagine Dragons,Обратно в клас - rock,Thunder,5,187146,False,0.601,0.824,0,-4.757,1,0.0474,0.00866,0.173,0.155,0.246,167.965,4,rock
91037,4Qhrm7g3QItkvInW5zgvaV,Queen,80s Bangers Vol. 2,Scandal - Remastered 2011,3,282920,False,0.639,0.805,4,-5.961,0,0.032,0.0383,0.00244,0.312,0.507,103.451,4,rock
91038,5AxRST0P1xkTHjxSs9YGQQ,Imagine Dragons;JID;Arcane;League of Legends,Arbeitsmusik Herbst/Winter 2022/2023,Enemy - from the series Arcane League of Legends,0,173381,False,0.728,0.783,11,-4.424,0,0.266,0.237,0.0,0.434,0.555,77.011,4,rock
91039,4vd1W48zEl9sw8Np26LT6p,Imagine Dragons,Autumn Vibes 2022,On Top Of The World,0,192800,False,0.588,0.925,0,-5.584,1,0.16,0.0897,4.89e-06,0.0881,0.759,99.83,4,rock
91040,0e4tZcTc4B8kga4ayyEp5R,Imagine Dragons,Halloween Kids Party 2022,Demons,0,177506,False,0.5,0.71,3,-3.015,1,0.0339,0.19,0.00025,0.269,0.419,89.929,4,rock
91041,3u5nVnZm4FhViSGYeVTRFe,Imagine Dragons,Halloween Party Canzoni per Bambini 2022,Demons,0,177506,False,0.5,0.71,3,-3.015,1,0.0339,0.19,0.00025,0.269,0.419,89.929,4,rock
91042,7kpVvOB2BlOjsi6GxyPfvd,Imagine Dragons,Halloween Scary Party,Demons,0,177506,False,0.5,0.71,3,-3.015,1,0.0339,0.19,0.00025,0.269,0.419,89.929,4,rock
91043,2j2IPZrRQXlytzuSCnp5uc,OneRepublic,12 Days of Christmas 2022,Christmas Without You,0,197146,False,0.262,0.677,7,-5.645,1,0.0528,0.447,0.0,0.205,0.365,207.478,3,rock
91044,5PQ2KpEc2jkJ1gNCnYVzwN,Queen,80s Bangers Vol. 1,I Want It All - Remastered 2011,5,241253,False,0.402,0.835,11,-5.734,0,0.05,0.0287,2.94e-06,0.385,0.43,92.029,4,rock
91045,6iMzy3mIG2zVdMR15A6HmJ,OneRepublic;Alesso,Electro sounds,If I Lose Myself - Alesso vs OneRepublic,0,215480,False,0.518,0.829,2,-3.321,1,0.0414,0.198,5.65e-06,0.125,0.148,125.992,4,rock
91046,22WSNwrytkJZ9hnis9DbnY,OneRepublic,Christmas Best Hits 2022,Christmas Without You,0,197146,False,0.262,0.677,7,-5.645,1,0.0528,0.447,0.0,0.205,0.365,207.478,3,rock
91047,1xX6PCb6ZDyanJQuJOvGj0,OneRepublic,The Very Best Christmas Songs 2022,Christmas Without You,0,197146,False,0.262,0.677,7,-5.645,1,0.0528,0.447,0.0,0.205,0.365,207.478,3,rock
91048,5SBYmJR4hq0n6wIM78t22h,OneRepublic,Weihnachtspop 2022,Christmas Without You,0,197146,False,0.262,0.677,7,-5.645,1,0.0528,0.447,0.0,0.205,0.365,207.478,3,rock
91049,2zkfyPrPY0OlFJuui5j5FE,Queen,80s Bangers Vol. 2,Was It All Worth It - Remastered 2011,2,347800,False,0.16,0.866,9,-5.277,0,0.088,0.207,4.44e-05,0.0894,0.13,179.739,4,rock
91050,6E6BCsQHXDAdXsrL7zV71N,The Yellow Diary;Shilpa Rao,Roz Roz,Roz Roz,63,218550,False,0.653,0.446,0,-7.867,1,0.0351,0.546,4.52e-05,0.109,0.472,100.018,4,rock
91051,2HZLXBOnaSRhXStMLrq9fD,Ghost,Seven Inches Of Satanic Panic,Mary On A Cross,88,244804,False,0.466,0.9,11,-4.469,1,0.0447,0.000235,0.00104,0.103,0.561,130.02,4,rock
91052,7wMq5n8mYSKlQIGECKUgTX,The Script;will.i.am,#3 Deluxe Version,Hall of Fame (feat. will.i.am),80,202533,False,0.421,0.873,10,-4.343,1,0.0564,0.0654,0.0,0.123,0.629,84.786,4,rock
91053,6ZmtxXUXRVjxOhugKkmerC,The Local Train,Aalas Ka Pedh,Dil Mere,63,211290,False,0.655,0.473,8,-9.806,1,0.0267,0.842,0.0323,0.167,0.572,92.962,4,rock
91054,3CIyK1V4JEJkg02E4EJnDl,Imagine Dragons;JID;Arcane;League of Legends,Mercury - Acts 1 & 2,Enemy (with JID) - from the series Arcane League of Legends,82,173381,False,0.728,0.783,11,-4.424,0,0.266,0.237,0.0,0.434,0.555,77.011,4,rock
91055,6v2ngdpwmKNqoojSbkmYQ6,OneRepublic,Frühstücksmusik Herbst/Winter 2022/2023,I Ain't Worried,0,148485,False,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4,rock
91056,1iSyH8ek7Eqc8UWOReZaqg,OneRepublic,TickTok Back To School 2022,I Ain't Worried,1,148485,False,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4,rock
91057,7EKylE34yNJV97yIYgwwTl,OneRepublic,TickTok Back To School 2022,I Ain't Worried,2,148485,False,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4,rock
91058,2hReXQtxmJVC1e68rvpAFY,OneRepublic,Arbeitsmusik Herbst/Winter 2022/2023,West Coast,0,192947,False,0.685,0.699,6,-7.803,0,0.0349,0.317,0.0,0.0895,0.884,134.057,4,rock
91059,0VBe5Wi5e0Gc3BD1MIos0i,OneRepublic,Sunny Mornings,Sunshine,2,163854,False,0.697,0.875,5,-4.621,1,0.034,0.137,0.0,0.28,0.774,140.069,4,rock
91060,54ipXppHLA8U4yqpOFTUhr,Imagine Dragons,Mercury - Acts 1 & 2,Bones,84,165264,False,0.772,0.75,5,-3.67,0,0.0455,0.0201,0.0,0.074,0.587,114.061,4,rock
91061,4Cp1G28atULvUeanW3vomY,OneRepublic,Arbeitsmusik Herbst/Winter 2022/2023,Sunshine,0,163854,False,0.697,0.875,5,-4.621,1,0.034,0.137,0.0,0.28,0.774,140.069,4,rock
91062,0VKAfRlgmLswXi4WoDxW0F,OneRepublic,Frühstücksmusik Herbst/Winter 2022/2023,West Coast,0,192947,False,0.685,0.699,6,-7.803,0,0.0349,0.317,0.0,0.0895,0.884,134.057,4,rock
91063,4FJFz3htV3dahKGoa2mGzh,OneRepublic,pov: it's 2019,Rescue Me,1,159650,False,0.761,0.606,11,-7.742,0,0.0424,0.157,0.0,0.574,0.646,121.038,4,rock
91064,5u0SXop8q1ahuv5hKQ87Ks,OneRepublic,Autumn Vibes 2022,Sunshine,0,163854,False,0.697,0.875,5,-4.621,1,0.034,0.137,0.0,0.28,0.774,140.069,4,rock
91065,5UlnuulVAVmmesw4VzqHdG,Imagine Dragons;Arcane;League of Legends,Enemy (from the series Arcane League of Legends),Enemy - From the series Arcane League of Legends,80,173381,False,0.722,0.745,7,-4.164,1,0.256,0.247,0.0,0.419,0.52,77.029,4,rock
91066,4KX7jXWbf6SivrmBHMuDuj,OneRepublic,Отново на училище,Counting Stars,4,256760,False,0.659,0.741,1,-4.354,0,0.0388,0.072,0.0,0.166,0.454,122.013,4,rock
91067,5wqIigDb6Afe0mX4acLyKo,OneRepublic,OO's Music Grandi Successi,Apologize,6,208106,False,0.596,0.74,8,-6.127,1,0.0338,0.341,2.05e-05,0.102,0.493,118.031,4,rock
91068,4XxSPIjGlXrlDS9zeAmQh2,OneRepublic,Pop Christmas 2022,White Christmas,0,126513,False,0.439,0.448,5,-8.447,1,0.0303,0.152,0.0,0.21,0.163,108.184,3,rock
91069,2s3Hr38fRfDRj9JWVP494L,OneRepublic,Holidays Are Coming,Christmas Without You,14,197146,False,0.262,0.677,7,-5.645,1,0.0528,0.447,0.0,0.205,0.365,207.478,3,rock
91070,2C7PtVuG50IBrcUlTZ13ZG,OneRepublic,Autumn Vibes 2022,Run,0,169010,False,0.682,0.72,11,-8.173,0,0.0381,0.326,0.0,0.148,0.673,117.003,4,rock
91071,4xAMacCHE7J3Mv875tIYWa,OneRepublic,Weihnachtspop 2022,White Christmas,0,126513,False,0.439,0.448,5,-8.447,1,0.0303,0.152,0.0,0.21,0.163,108.184,3,rock
91072,3tjC9XdMwEF8KW82F6rV6f,OneRepublic,Frühstücksmusik Herbst/Winter 2022/2023,Run,0,169010,False,0.682,0.72,11,-8.173,0,0.0381,0.326,0.0,0.148,0.673,117.003,4,rock
91073,3eDX2SnjVRG9hh0v074eEO,OneRepublic,Christmas Songs 2022,Christmas Without You,1,197146,False,0.262,0.677,7,-5.645,1,0.0528,0.447,0.0,0.205,0.365,207.478,3,rock
91074,6QvYmrqFKRSVrcVgvoA7Ar,Red Hot Chili Peppers,All That Really Matters - Just Hits,Tippa My Tongue,4,260808,False,0.573,0.913,5,-6.52,0,0.0409,0.00861,0.0273,0.114,0.795,88.418,4,rock
91075,6TqNKjiEZoOAw3r4OpiCjT,OneRepublic,De ese gran pop de los 00's,Apologize,0,208106,False,0.596,0.74,8,-6.127,1,0.0338,0.341,2.05e-05,0.102,0.493,118.031,4,rock
91076,0vlXeqFl1qgL9fkq1wnPgp,OneRepublic,World's Best Christmas Playlist,Christmas Without You,0,197146,False,0.262,0.677,7,-5.645,1,0.0528,0.447,0.0,0.205,0.365,207.478,3,rock
91077,6QvyaYlJSCW6ft7dYHNxBA,OneRepublic,Autumn Vibes 2022,Counting Stars,0,256760,False,0.659,0.741,1,-4.354,0,0.0388,0.072,0.0,0.166,0.454,122.013,4,rock
91078,79iAblD2XBkWbXnY8KeHLS,OneRepublic,Weihnachten Musik,Christmas Without You,0,197146,False,0.262,0.677,7,-5.645,1,0.0528,0.447,0.0,0.205,0.365,207.478,3,rock
91079,0vLuMiIbpTMlq4TjMisGS1,OneRepublic,Santa Claus Is Coming To Town,Christmas Without You,0,197146,False,0.262,0.677,7,-5.645,1,0.0528,0.447,0.0,0.205,0.365,207.478,3,rock
91080,0vB1pgTJie4BLnE5Dl0lJO,OneRepublic,Almorzando solo,Counting Stars,0,256760,False,0.659,0.741,1,-4.354,0,0.0388,0.072,0.0,0.166,0.454,122.013,4,rock
91081,0VrqeZURszLwO3p5HpjfnO,OneRepublic,Jingle Bell Rock 2022,Christmas Without You,2,197146,False,0.262,0.677,7,-5.645,1,0.0528,0.447,0.0,0.205,0.365,207.478,3,rock
91082,0FBywYb06nuyLdn4gBlQLb,OneRepublic,Fiesta de disfraces vol. II,Counting Stars,0,256760,False,0.659,0.741,1,-4.354,0,0.0388,0.072,0.0,0.166,0.454,122.013,4,rock
91083,0eKdJWDjubf1rbyCm0D59b,OneRepublic,Slow Christmas Songs 2022,Christmas Without You,0,197146,False,0.262,0.677,7,-5.645,1,0.0528,0.447,0.0,0.205,0.365,207.478,3,rock
91084,5SGjzbR81S0tCudlec1NXW,OneRepublic,Pop Christmas 2022,Christmas Without You,0,197146,False,0.262,0.677,7,-5.645,1,0.0528,0.447,0.0,0.205,0.365,207.478,3,rock
91085,5gYd4FkVfXLclbFdnguNkb,OneRepublic,Christmas Day Chill,Christmas Without You,0,197146,False,0.262,0.677,7,-5.645,1,0.0528,0.447,0.0,0.205,0.365,207.478,3,rock
91086,03pixFplMU4GlGanyGESCJ,OneRepublic,CHRISTMAS TOP HITS 2022,Christmas Without You,0,197146,False,0.262,0.677,7,-5.645,1,0.0528,0.447,0.0,0.205,0.365,207.478,3,rock
91087,4xnB2yGAeXOuR3kJ9KTD3b,Red Hot Chili Peppers,Rock Brandneu,Nerve Flip,0,186148,False,0.386,0.936,8,-4.005,1,0.0701,0.0121,1.6e-05,0.266,0.418,176.366,4,rock
91088,0keNCZtbWrvhO3TuDuyUni,OneRepublic,De ese gran pop de los 00's,Stop And Stare,0,223800,False,0.329,0.866,4,-4.328,1,0.0484,0.0724,0.0,0.0869,0.257,184.793,4,rock
91089,0IGdpfQ7kjpNPoHgbRbrmJ,OneRepublic,Lonely Christmas 2022,Christmas Without You,0,197146,False,0.262,0.677,7,-5.645,1,0.0528,0.447,0.0,0.205,0.365,207.478,3,rock
91090,62pennq1pcVBFVW1b1CrFu,Red Hot Chili Peppers,Top of the Rock,Nerve Flip,0,186148,False,0.386,0.936,8,-4.005,1,0.0701,0.0121,1.6e-05,0.266,0.418,176.366,4,rock
91091,6jWSUiDx2PiV8kgugdz29D,OneRepublic,Best Christmas Music 2022,Christmas Without You,0,197146,False,0.262,0.677,7,-5.645,1,0.0528,0.447,0.0,0.205,0.365,207.478,3,rock
91092,0bICb3YSdsgg0lIYPr6mvn,OneRepublic,Beste Weihnachtslieder,Christmas Without You,0,197146,False,0.262,0.677,7,-5.645,1,0.0528,0.447,0.0,0.205,0.365,207.478,3,rock
91093,5GkoEIpPvBmXzLW1mFCLYf,OneRepublic,All I Want For Christmas Is You,Christmas Without You,0,197146,False,0.262,0.677,7,-5.645,1,0.0528,0.447,0.0,0.205,0.365,207.478,3,rock
91094,0bwGll6Mwm24fW5m8TqLQp,OneRepublic,Weihnachten Playlist,Christmas Without You,0,197146,False,0.262,0.677,7,-5.645,1,0.0528,0.447,0.0,0.205,0.365,207.478,3,rock
91095,5Cgxae0bSnra1V8laWLcCq,Red Hot Chili Peppers,Session Acoustique,My Friends,5,248640,False,0.303,0.71,0,-3.545,1,0.0292,0.00575,0.00152,0.131,0.327,162.657,4,rock
91096,3FkFxMaunvWoOXr7oEM9Qj,Red Hot Chili Peppers,Pop n' Fresh,Tippa My Tongue,0,260808,False,0.573,0.913,5,-6.52,0,0.0409,0.00861,0.0273,0.114,0.795,88.418,4,rock
91097,1tRpraJDpEUl0HjnkMosqx,Red Hot Chili Peppers,Top of the Rock,Black Summer,3,232412,False,0.417,0.682,1,-5.071,1,0.0295,0.0267,0.000669,0.109,0.351,105.542,4,rock
91098,2p3Wbdb4HDfS1jEJ1s5CoR,Red Hot Chili Peppers,This Is Why - This Is Rock,Eddie,0,341986,False,0.515,0.809,9,-5.817,0,0.0512,0.00455,0.0723,0.0905,0.525,142.011,4,rock
91099,12cG3BUpk6PzLAzWK0mryO,Red Hot Chili Peppers,Alternative Rock Mixtape,By the Way,2,215666,False,0.441,0.986,0,-2.466,1,0.116,0.038,0.000781,0.0998,0.184,123.974,4,rock
91100,5E30LdtzQTGqRvNd7l6kG5,The Neighbourhood,Wiped Out!,Daddy Issues,87,260173,False,0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,4,rock
91101,5FVd6KXrgO9B3JPmC8OPst,Arctic Monkeys,AM,Do I Wanna Know?,88,272394,False,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,4,rock
91102,0BxE4FqsDD1Ot4YuBXwAPp,Arctic Monkeys,Favourite Worst Nightmare,505,88,253586,False,0.526,0.866,0,-5.822,1,0.0568,0.00287,7.78e-05,0.0945,0.248,140.266,4,rock
91103,2GiJYvgVaD2HtM8GqD9EgQ,BØRNS,Dopamine,Electric Love,82,218106,False,0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,4,rock
91104,086myS9r57YsLbJpU0TgK9,Arctic Monkeys,AM,Why'd You Only Call Me When You're High?,87,161123,False,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,4,rock
91105,2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,Softcore,86,206280,False,0.575,0.568,9,-5.509,0,0.03,0.0484,0.000417,0.286,0.37,93.986,4,rock
91106,6i0V12jOa3mr6uu4WYhUBr,Twenty One Pilots,Heathens,Heathens,81,195920,False,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,4,rock
91107,2Z8WuEywRWYTKe1NybPQEW,Twenty One Pilots,Blurryface,Ride,82,214506,False,0.645,0.713,6,-5.355,1,0.0393,0.00835,0.0,0.113,0.566,74.989,4,rock
91108,3CRDbSIZ4r5MsZ0YwxuEkn,Twenty One Pilots,Blurryface,Stressed Out,85,202333,False,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,4,rock
91109,4pt5fDVTg5GhEvEtlz9dKk,Måneskin,Teatro d'ira - Vol. I,I WANNA BE YOUR SLAVE,83,173346,True,0.75,0.608,1,-4.008,1,0.0387,0.00165,0.0,0.178,0.958,132.507,4,rock
91110,62yJjFtgkhUrXktIoSjgP2,Imagine Dragons,Night Visions,Radioactive,80,186813,False,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,4,rock
91111,7o2CTH4ctstm8TNelqjb51,Guns N' Roses,Appetite For Destruction,Sweet Child O' Mine,84,354520,True,0.454,0.91,6,-7.766,1,0.0448,0.0866,0.0996,0.116,0.629,125.116,4,rock
91112,04aAxqtGp5pv12UXAg4pkq,Fall Out Boy,American Beauty/American Psycho,Centuries,80,228360,False,0.393,0.858,4,-2.868,0,0.0729,0.00359,0.0,0.102,0.56,176.042,4,rock
91113,2FY7b99s15jUprqC0M5NCT,Imagine Dragons,Origins (Deluxe),Natural,82,189466,False,0.704,0.611,2,-6.112,1,0.0409,0.217,0.0,0.0812,0.22,100.0,4,rock
91114,7eg0FGPI4gDSstuZlr8jko,Panic! At The Disco,Top Off Snap Hits,House of Memories,0,208706,False,0.506,0.817,11,-5.052,0,0.0336,0.00283,0.0,0.0486,0.49,109.955,4,rock
91115,5LVbt2iunaRTbRQNSPo9JE,Panic! At The Disco,All That Really Matters - Just Hits,Don't Let the Light Go Out,2,229517,False,0.492,0.59,4,-4.032,0,0.0313,0.00109,0.0023,0.271,0.179,117.637,4,rock
91116,3aesSacVekAY2cwcNgCMyP,Twenty One Pilots,Mellow Electronic Pop,Leave the City,0,280493,False,0.506,0.378,4,-11.641,0,0.0332,0.726,0.00514,0.0956,0.297,134.99,4,rock
91117,5AYpoODLJZtDlP64IbpHCj,Panic! At The Disco,Rock Brandneu,Don't Let the Light Go Out,2,229517,False,0.492,0.59,4,-4.032,0,0.0313,0.00109,0.0023,0.271,0.179,117.637,4,rock
91118,75fT19n6ZQHr67Mkh86qfD,Red Hot Chili Peppers,Rock Brandneu,Tippa My Tongue,3,260808,False,0.573,0.913,5,-6.52,0,0.0409,0.00861,0.0273,0.114,0.795,88.418,4,rock
91119,5sIxLex6QZ5WgB0lnKblHz,Twenty One Pilots,All Out Alternative,Stressed Out,2,202333,False,0.735,0.638,4,-5.67,0,0.139,0.0459,2.38e-05,0.0602,0.669,169.976,4,rock
91120,73uqp00tWrcrXr5xxXngSC,Panic! At The Disco,Top of the Rock,Viva Las Vengeance,0,206580,False,0.211,0.821,9,-5.423,0,0.0732,1.25e-05,0.0329,0.104,0.371,153.742,4,rock
91121,4q03M26EkNeEquxx8iieyS,Panic! At The Disco,Timeless Rock Hits,I Write Sins Not Tragedies,3,187613,False,0.565,0.792,9,-4.983,0,0.132,0.0913,0.0,0.114,0.639,170.076,4,rock
91122,1c9MeAa2tLEoZl5osXf5Ts,Red Hot Chili Peppers,Kick It,Fire - Remastered,1,123800,True,0.421,0.986,11,-1.795,0,0.152,0.00482,0.0,0.295,0.263,105.83,4,rock
91123,5xUhs6dlfkcxZM8zq7riYF,Red Hot Chili Peppers,Tek It - New Noise,Black Summer,1,232412,False,0.417,0.682,1,-5.071,1,0.0295,0.0267,0.000669,0.109,0.351,105.542,4,rock
91124,5rDrZXgrZ6iKxE6jDO2mFD,Twenty One Pilots,Happy Commute,House of Gold,0,163880,False,0.68,0.694,0,-7.234,1,0.0435,0.445,0.0,0.209,0.851,114.945,4,rock
91125,0FtatFiR93fHKIdLxmv8ar,Panic! At The Disco,Alternative Rock Mixtape,"Hey Look Ma, I Made It",2,169666,False,0.577,0.834,5,-3.337,1,0.0689,0.0134,0.0,0.121,0.575,107.936,4,rock
91126,7pBZjE2CwQEASbtd6gnDQv,Twenty One Pilots,20's Rock,The Hype,0,265373,False,0.53,0.816,9,-6.149,1,0.0503,0.0105,0.000613,0.379,0.371,87.019,4,rock
91127,58W0qvadgkqy1AqYEYl9m7,Fleetwood Mac,u don't deserve me,Landslide - 2018 Remaster,0,200413,False,0.428,0.292,7,-15.157,0,0.0307,0.859,0.00105,0.191,0.508,159.757,4,rock
91128,58yD1ZePlS6V4gImXGV8Ed,Red Hot Chili Peppers,Daily Pop Mix,Tippa My Tongue,0,260808,False,0.573,0.913,5,-6.52,0,0.0409,0.00861,0.0273,0.114,0.795,88.418,4,rock
91129,49oArb5U9DsUXpPSjDPsob,Creedence Clearwater Revival,REGNIG DAG,Have You Ever Seen The Rain,1,159693,False,0.779,0.662,0,-5.826,1,0.0284,0.141,1.16e-05,0.119,0.811,116.115,4,rock
91130,0v8tmDMQrTMavluubqAJo4,Red Hot Chili Peppers,80s Bangers Vol. 2,Higher Ground - Remastered,4,202053,False,0.476,0.979,4,-3.504,0,0.133,0.00142,0.00686,0.0944,0.394,140.408,4,rock
91131,47dUWyurHWefCpINwcvit2,Red Hot Chili Peppers,Pop Hits Now,Black Summer,0,232412,False,0.417,0.682,1,-5.071,1,0.0295,0.0267,0.000669,0.109,0.351,105.542,4,rock
91132,3KJombE6eRPrdrhNJza7T8,Elvis Presley,Santa Claus Is Coming To Town,Blue Christmas,0,128080,False,0.506,0.475,4,-7.552,1,0.0324,0.83,0.00411,0.124,0.596,94.494,4,rock
91133,6fQOIKOV2aVrPbpH4VFQsS,Red Hot Chili Peppers,This Is Why - This Is Rock,Tippa My Tongue,0,260808,False,0.573,0.913,5,-6.52,0,0.0409,0.00861,0.0273,0.114,0.795,88.418,4,rock
91134,3QO2QeKbBQgx1ZTezCThPX,Fleetwood Mac,Planet 80's,Big Love - 2018 Remaster,2,222373,False,0.71,0.748,10,-10.558,0,0.0482,0.0287,0.156,0.0741,0.619,125.374,4,rock
91135,3ZxYrinBAicqq9aKHj89UP,Fleetwood Mac,Feeling Good - Adult Pop Favorites,Little Lies - 2018 Remaster,3,219800,False,0.643,0.655,2,-10.249,1,0.0256,0.217,0.000272,0.0462,0.878,124.731,4,rock
91136,5HNau9WX6OmX2PcBn3n24r,Red Hot Chili Peppers,20's Rock,Black Summer,0,232412,False,0.417,0.682,1,-5.071,1,0.0295,0.0267,0.000669,0.109,0.351,105.542,4,rock
91137,1Ygg8lP3sRwkN9aEyBQgC6,Creedence Clearwater Revival,Fishing Music,Bad Moon Rising,1,141600,False,0.508,0.769,2,-5.973,1,0.0326,0.0577,6.1e-06,0.063,0.939,178.95,4,rock
91138,014SIjoLDG1Ku19c5FlDYh,Creedence Clearwater Revival,Pumpkin Patch Hits,I Put A Spell On You,3,271786,False,0.393,0.732,4,-8.188,0,0.0295,0.00471,0.123,0.0979,0.621,100.41,4,rock
91139,7hQf6Dc0Ld5xIAFGk0NfBk,Fleetwood Mac,Maintain Your Mojo,Go Your Own Way - 2018 Remaster,0,219026,False,0.572,0.932,5,-6.397,1,0.0441,0.00528,0.0378,0.0835,0.657,136.029,4,rock
91140,7m0ZqFw6SHoAvtEccpMOs3,Creedence Clearwater Revival,Best 70s Rock Tunes,Hello Mary Lou,1,134440,False,0.633,0.674,9,-8.638,1,0.0348,0.0572,0.00154,0.0504,0.965,103.426,4,rock
91141,0nNIpB8Rq3HTTE1ULbtFKs,Fleetwood Mac,80's,Everywhere - 2018 Remaster,0,223253,False,0.74,0.465,4,-10.85,1,0.0325,0.253,0.0107,0.0927,0.682,114.957,4,rock
91142,0zkArhVIqihmqoj00hM56j,Fleetwood Mac,OK Boomers - Top Tunes,Tusk - 2018 Remaster,1,218866,False,0.611,0.786,9,-11.856,0,0.0841,0.227,0.836,0.168,0.917,180.773,4,rock
91143,2rggQ3hWhqF27FaxGLPnth,Creedence Clearwater Revival,Halloween Scary Party,I Put A Spell On You,0,270360,False,0.437,0.742,4,-7.062,0,0.0291,0.00651,0.037,0.112,0.688,102.186,4,rock
91144,4nyN0a40cy71y5kWMLL6A2,Creedence Clearwater Revival,Twisted Halloween Hits,I Put A Spell On You,0,271786,False,0.393,0.732,4,-8.188,0,0.0295,0.00471,0.123,0.0979,0.621,100.41,4,rock
